id	n	tau	factorization
28700	9509520384	1056	2^10*3^2*7^1*13^1*17^1*23^1*29^1
28701	9509900400	1620	2^4*3^2*5^2*7^2*11^1*13^2*29^1
28702	9510359040	1092	2^12*3^6*5^1*7^2*13^1
28703	9510576768	864	2^7*3^5*7^1*11^2*19^2
28704	9510801300	1728	2^2*3^5*5^2*7^1*11^1*13^1*17^1*23^1
28705	9511238880	1296	2^5*3^2*5^1*11^2*13^2*17^1*19^1
28706	9511508160	1344	2^6*3^3*5^1*7^1*11^1*17^1*29^2
28707	9512713980	960	2^2*3^3*5^1*7^4*11^1*23^1*29^1
28708	9513123840	960	2^14*3^3*5^1*11^1*17^1*23^1
28709	9513157500	1080	2^2*3^2*5^4*7^1*11^1*17^2*19^1
28710	9513504000	1728	2^8*3^3*5^3*7^1*11^2*13^1
28711	9514052856	1152	2^3*3^3*7^2*11^2*17^1*19^1*23^1
28712	9514254750	1024	2^1*3^1*5^3*7^1*11^1*13^1*19^1*23^1*29^1
28713	9514272768	864	2^11*3^1*7^2*11^1*13^2*17^1
28714	9514436580	864	2^2*3^5*5^1*11^1*17^1*19^2*29^1
28715	9514713600	1440	2^9*3^5*5^2*7^1*19^1*23^1
28716	9515151360	936	2^12*3^2*5^1*11^1*13^1*19^2
28717	9515376000	1152	2^7*3^2*5^3*13^2*17^1*23^1
28718	9515862720	1344	2^6*3^3*5^1*7^3*13^2*19^1
28719	9516192000	864	2^8*3^1*5^3*7^3*17^2
28720	9516756480	960	2^9*3^1*5^1*7^2*11^3*19^1
28721	9517163040	1296	2^5*3^5*5^1*7^1*11^2*17^2
28722	9517365000	1280	2^3*3^3*5^4*11^1*13^1*17^1*29^1
28723	9517467960	864	2^3*3^2*5^1*7^5*11^2*13^1
28724	9517471488	1080	2^8*3^4*7^2*17^1*19^1*29^1
28725	9517860000	1080	2^5*3^2*5^4*11^2*19^1*23^1
28726	9518134080	1008	2^6*3^1*5^1*7^1*13^2*17^2*29^1
28727	9518191200	1296	2^5*3^3*5^2*7^2*17^1*23^2
28728	9518260752	1200	2^4*3^4*7^1*11^2*13^1*23^1*29^1
28729	9518629120	1152	2^8*5^1*7^1*11^1*13^1*17^1*19^1*23^1
28730	9520219800	1296	2^3*3^2*5^2*7^2*13^1*19^2*23^1
28731	9520618800	1440	2^4*3^1*5^2*7^1*11^2*17^1*19^1*29^1
28732	9520896000	1152	2^11*3^1*5^3*7^2*11^1*23^1
28733	9520973280	1152	2^5*3^7*5^1*7^1*13^2*23^1
28734	9521280000	880	2^10*3^3*5^4*19^1*29^1
28735	9521740800	1188	2^10*3^2*5^2*11^1*13^1*17^2
28736	9521789760	980	2^6*3^6*5^1*7^4*17^1
28737	9521867520	864	2^8*3^5*5^1*11^3*23^1
28738	9522839040	960	2^9*3^1*5^1*11^1*13^2*23^1*29^1
28739	9522963450	864	2^1*3^8*5^2*7^1*11^1*13^1*29^1
28740	9523017504	864	2^5*3^3*7^2*11^3*13^2
28741	9523332000	1920	2^5*3^4*5^3*7^1*13^1*17^1*19^1
28742	9524760000	1120	2^6*3^1*5^4*7^1*17^1*23^1*29^1
28743	9524829600	972	2^5*3^2*5^2*11^2*13^1*29^2
28744	9524891376	960	2^4*3^2*7^1*11^1*13^3*17^1*23^1
28745	9524938500	1152	2^2*3^3*5^3*7^3*11^2*17^1
28746	9525247200	1080	2^5*3^2*5^2*7^4*19^1*29^1
28747	9525600000	972	2^8*3^5*5^5*7^2
28748	9525656448	864	2^7*3^2*7^2*11^1*23^2*29^1
28749	9526587840	1512	2^6*3^2*5^1*7^2*11^1*17^1*19^2
28750	9526812750	864	2^1*3^2*5^3*7^2*13^1*17^2*23^1
28751	9527341824	1152	2^8*3^7*7^1*11^1*13^1*17^1
28752	9527377860	1152	2^2*3^2*5^1*7^1*11^3*13^1*19^1*23^1
28753	9527544000	1008	2^6*3^5*5^3*13^2*29^1
28754	9528809472	864	2^11*3^2*7^1*13^2*19^1*23^1
28755	9528933960	960	2^3*3^9*5^1*7^2*13^1*19^1
28756	9529520000	960	2^7*5^4*7^2*11^1*13^1*17^1
28757	9530362800	1260	2^4*3^6*5^2*7^2*23^1*29^1
28758	9530416896	864	2^8*3^1*7^3*11^2*13^1*23^1
28759	9530492400	1200	2^4*3^4*5^2*11^3*13^1*17^1
28760	9530801280	2048	2^7*3^3*5^1*7^1*11^1*13^1*19^1*29^1
28761	9531112500	864	2^2*3^2*5^5*7^3*13^1*19^1
28762	9531522000	1440	2^4*3^2*5^3*7^1*11^1*13^1*23^2
28763	9531704160	1344	2^5*3^6*5^1*11^1*17^1*19^1*23^1
28764	9532409040	960	2^4*3^2*5^1*7^3*11^3*29^1
28765	9532855332	1080	2^2*3^4*7^2*11^1*13^2*17^1*19^1
28766	9533185200	1080	2^4*3^2*5^2*7^2*11^1*17^3
28767	9534284760	1536	2^3*3^1*5^1*7^2*11^1*13^1*17^1*23^1*29^1
28768	9534412800	1080	2^11*3^4*5^2*11^2*19^1
28769	9534669300	864	2^2*3^3*5^2*13^1*17^1*19^1*29^2
28770	9534744576	864	2^11*3^5*7^2*17^1*23^1
28771	9535125600	1728	2^5*3^5*5^2*7^3*11^1*13^1
28772	9535165200	1080	2^4*3^2*5^2*11^1*19^2*23^1*29^1
28773	9536670000	1200	2^4*3^3*5^4*11^1*13^2*19^1
28774	9536776704	900	2^9*3^4*7^2*13^1*19^2
28775	9536940000	900	2^5*3^4*5^4*7^1*29^2
28776	9537440640	1024	2^7*3^1*5^1*7^1*13^3*17^1*19^1
28777	9537454080	864	2^17*3^3*5^1*7^2*11^1
28778	9537897600	1728	2^7*3^2*5^2*7^1*11^2*17^1*23^1
28779	9538206720	1056	2^10*3^1*5^1*7^2*19^1*23^1*29^1
28780	9539491500	1440	2^2*3^4*5^3*7^2*11^1*19^1*23^1
28781	9539712000	1188	2^10*3^2*5^3*7^2*13^2
28782	9539930400	1296	2^5*3^1*5^2*7^1*11^2*13^1*19^2
28783	9540262368	1152	2^5*3^2*7^3*13^1*17^1*19^1*23^1
28784	9540337950	864	2^1*3^5*5^2*11^1*13^1*17^2*19^1
28785	9540685440	1008	2^7*3^6*5^1*11^2*13^2
28786	9541143360	896	2^6*3^3*5^1*7^1*19^3*23^1
28787	9541324800	1248	2^12*3^3*5^2*7^1*17^1*29^1
28788	9541768500	864	2^2*3^2*5^3*11^1*17^2*23^1*29^1
28789	9542256570	1024	2^1*3^3*5^1*7^3*11^1*17^1*19^1*29^1
28790	9542534400	1080	2^8*3^3*5^2*7^4*23^1
28791	9542610000	1400	2^4*3^6*5^4*7^1*11^1*17^1
28792	9543381120	1440	2^7*3^4*5^1*7^2*13^1*17^2
28793	9543508128	864	2^5*3^7*7^2*11^2*23^1
28794	9544080000	1280	2^7*3^1*5^4*7^1*13^1*19^1*23^1
28795	9544262400	972	2^8*3^5*5^2*17^1*19^2
28796	9544481856	1008	2^6*3^3*7^2*13^2*23^1*29^1
28797	9546075000	1152	2^3*3^2*5^5*7^1*11^1*19^1*29^1
28798	9546476940	1080	2^2*3^4*5^1*7^2*11^1*13^1*29^2
28799	9546537000	1152	2^3*3^1*5^3*7^1*11^2*13^1*17^2
28800	9546846400	1008	2^6*5^2*7^2*13^1*17^1*19^1*29^1
28801	9547200000	960	2^9*3^3*5^5*13^1*17^1
28802	9547750800	1440	2^4*3^3*5^2*7^1*17^2*19^1*23^1
28803	9547820568	960	2^3*3^4*11^2*13^1*17^1*19^1*29^1
28804	9548098560	1760	2^10*3^4*5^1*7^1*11^1*13^1*23^1
28805	9548852040	1152	2^3*3^2*5^1*7^1*13^1*19^1*23^2*29^1
28806	9549785700	864	2^2*3^2*5^2*7^1*13^1*17^1*19^3
28807	9550094400	1512	2^6*3^5*5^2*7^1*11^2*29^1
28808	9550359000	1024	2^3*3^3*5^3*7^1*13^3*23^1
28809	9550464000	1408	2^10*3^1*5^3*7^1*11^1*17^1*19^1
28810	9550541520	960	2^4*3^7*5^1*13^2*17^1*19^1
28811	9551068800	864	2^7*3^1*5^2*7^1*13^2*29^2
28812	9551178000	1200	2^4*3^2*5^3*7^4*13^1*17^1
28813	9551256000	896	2^6*3^1*5^3*11^3*13^1*23^1
28814	9551973600	1440	2^5*3^4*5^2*13^1*17^1*23^1*29^1
28815	9552060000	1080	2^5*3^3*5^4*7^2*19^2
28816	9552152610	1008	2^1*3^6*5^1*7^2*11^2*13^1*17^1
28817	9552462192	960	2^4*3^5*7^3*13^1*19^1*29^1
28818	9552470400	1152	2^7*3^3*5^2*11^1*19^1*23^2
28819	9552816000	1152	2^7*3^8*5^3*7^1*13^1
28820	9553127220	864	2^2*3^2*5^1*7^2*13^3*17^1*29^1
28821	9553624080	1440	2^4*3^1*5^1*7^2*11^1*13^2*19^1*23^1
28822	9553894560	864	2^5*3^2*5^1*7^3*23^1*29^2
28823	9554009400	864	2^3*3^3*5^2*13^2*19^2*29^1
28824	9554688000	1152	2^11*3^2*5^3*11^1*13^1*29^1
28825	9555239232	1344	2^6*3^2*7^1*11^1*17^1*19^1*23^1*29^1
28826	9555975000	864	2^3*3^5*5^5*11^2*13^1
28827	9556081920	1512	2^8*3^6*5^1*7^2*11^1*19^1
28828	9556747200	2016	2^6*3^3*5^2*7^1*11^1*13^2*17^1
28829	9558344250	864	2^1*3^5*5^3*7^2*13^2*19^1
28830	9558362880	1080	2^8*3^4*5^1*11^1*17^2*29^1
28831	9558669120	1120	2^6*3^1*5^1*7^4*11^1*13^1*29^1
28832	9558675000	864	2^3*3^3*5^5*7^2*17^2
28833	9558754920	864	2^3*3^5*5^1*11^1*13^2*23^2
28834	9559242000	1280	2^4*3^3*5^3*7^1*11^3*19^1
28835	9559574640	1600	2^4*3^4*5^1*7^3*11^1*17^1*23^1
28836	9559777500	1080	2^2*3^2*5^4*7^2*13^1*23^1*29^1
28837	9559960200	1344	2^3*3^6*5^2*7^1*17^1*19^1*29^1
28838	9560014464	1152	2^7*3^1*7^2*11^2*13^1*17^1*19^1
28839	9560678400	1344	2^13*3^3*5^2*7^1*13^1*19^1
28840	9561123000	1536	2^3*3^2*5^3*11^1*13^1*17^1*19^1*23^1
28841	9561612060	1152	2^2*3^3*5^1*7^3*11^1*13^1*19^2
28842	9562291200	1188	2^10*3^2*5^2*7^3*11^2
28843	9563400000	1344	2^6*3^3*5^5*7^1*11^1*23^1
28844	9563894340	1152	2^2*3^1*5^1*7^1*11^1*13^1*17^2*19^1*29^1
28845	9564172800	1440	2^9*3^1*5^2*7^2*13^1*17^1*23^1
28846	9564242688	972	2^8*3^2*7^1*11^2*13^2*29^1
28847	9564555000	960	2^3*3^1*5^4*7^3*11^1*13^2
28848	9565148736	1008	2^6*3^5*11^2*13^1*17^1*23^1
28849	9566172000	1728	2^5*3^2*5^3*7^2*11^1*17^1*29^1
28850	9566182080	896	2^6*3^3*5^1*7^1*13^1*23^3
28851	9566747190	1024	2^1*3^7*5^1*7^1*11^1*13^1*19^1*23^1
28852	9566968320	960	2^9*3^5*5^1*7^1*13^3
28853	9567458208	864	2^5*3^5*7^1*11^1*19^1*29^2
28854	9567518400	1134	2^6*3^2*5^2*11^2*17^2*19^1
28855	9567828480	960	2^9*3^1*5^1*7^1*17^1*19^2*29^1
28856	9568124280	864	2^3*3^2*5^1*11^1*13^2*17^1*29^2
28857	9568181700	1080	2^2*3^4*5^2*7^1*11^1*23^2*29^1
28858	9568621920	1152	2^5*3^1*5^1*11^2*13^1*19^1*23^1*29^1
28859	9569117250	960	2^1*3^4*5^3*7^1*11^1*17^1*19^2
28860	9569798784	896	2^7*3^6*7^3*13^1*23^1
28861	9569874600	960	2^3*3^9*5^2*11^1*13^1*17^1
28862	9570132000	864	2^5*3^2*5^3*11^2*13^3
28863	9570570240	936	2^12*3^1*5^1*7^2*11^1*17^2
28864	9571348800	1260	2^6*3^4*5^2*13^2*19^1*23^1
28865	9571799160	1024	2^3*3^7*5^1*7^3*11^1*29^1
28866	9572062500	1008	2^2*3^2*5^6*7^1*11^1*13^1*17^1
28867	9572169600	1536	2^7*3^3*5^2*7^3*17^1*19^1
28868	9572580864	960	2^9*3^3*7^1*11^1*17^1*23^2
28869	9572963400	1728	2^3*3^3*5^2*7^2*11^2*13^1*23^1
28870	9573146352	960	2^4*3^7*7^1*11^2*17^1*19^1
28871	9573349500	1152	2^2*3^5*5^3*11^1*13^1*19^1*29^1
28872	9573674880	864	2^7*3^1*5^1*7^2*11^2*29^2
28873	9574123104	1152	2^5*3^3*7^1*13^2*17^1*19^1*29^1
28874	9574180560	1080	2^4*3^5*5^1*7^2*19^1*23^2
28875	9574621056	1152	2^7*3^2*7^1*11^1*13^1*19^2*23^1
28876	9574847100	972	2^2*3^2*5^2*7^1*13^2*17^1*23^2
28877	9575738172	864	2^2*3^2*7^3*11^2*13^1*17^1*29^1
28878	9576403200	1620	2^8*3^4*5^2*7^2*13^1*29^1
28879	9576622440	1152	2^3*3^3*5^1*7^1*11^2*19^2*29^1
28880	9577310400	1344	2^6*3^7*5^2*7^1*17^1*23^1
28881	9577568000	864	2^8*5^3*7^1*11^1*13^2*23^1
28882	9577751040	1600	2^9*3^4*5^1*11^1*13^1*17^1*19^1
28883	9578467080	1152	2^3*3^5*5^1*7^3*13^2*17^1
28884	9578506860	864	2^2*3^2*5^1*13^1*17^1*19^2*23^1*29^1
28885	9579187200	1056	2^10*3^1*5^2*11^1*17^1*23^1*29^1
28886	9579351600	1260	2^4*3^6*5^2*7^1*13^1*19^2
28887	9579366720	1344	2^6*3^3*5^1*7^2*11^3*17^1
28888	9579570000	1200	2^4*3^1*5^4*7^1*11^2*13^1*29^1
28889	9579677184	960	2^9*3^2*7^3*11^1*19^1*29^1
28890	9580032000	1248	2^12*3^5*5^3*7^1*11^1
28891	9580401600	1008	2^6*3^1*5^2*7^3*11^1*23^2
28892	9580477500	900	2^2*3^4*5^4*11^2*17^1*23^1
28893	9580788000	1536	2^5*3^3*5^3*7^1*19^1*23^1*29^1
28894	9580967550	864	2^1*3^5*5^2*7^3*11^2*19^1
28895	9581251680	1728	2^5*3^2*5^1*7^1*11^1*13^1*17^2*23^1
28896	9581945100	864	2^2*3^1*5^2*7^3*13^2*19^1*29^1
28897	9582300000	1080	2^5*3^4*5^5*7^1*13^2
28898	9583254450	864	2^1*3^3*5^2*7^1*11^2*17^2*29^1
28899	9583293720	1152	2^3*3^1*5^1*7^1*11^1*13^2*17^1*19^2
28900	9583565040	1080	2^4*3^2*5^1*7^2*17^1*19^1*29^2
28901	9583920000	960	2^7*3^5*5^4*17^1*29^1
28902	9583974400	864	2^11*5^2*7^1*11^2*13^1*17^1
28903	9584023680	960	2^7*3^4*5^1*7^5*11^1
28904	9584822016	1008	2^8*3^6*7^1*11^1*23^1*29^1
28905	9585135000	960	2^3*3^5*5^4*7^3*23^1
28906	9585192960	1248	2^12*3^2*5^1*7^1*17^1*19^1*23^1
28907	9585576000	2016	2^6*3^2*5^3*7^2*11^1*13^1*19^1
28908	9585985500	1008	2^2*3^6*5^3*7^1*13^1*17^2
28909	9585987840	972	2^8*3^2*5^1*11^2*13^1*23^2
28910	9586554120	896	2^3*3^6*5^1*11^3*13^1*19^1
28911	9587091150	864	2^1*3^5*5^2*7^1*13^2*23^1*29^1
28912	9587532240	960	2^4*3^2*5^1*11^1*13^3*19^1*29^1
28913	9587913300	900	2^2*3^4*5^2*7^4*17^1*29^1
28914	9587991600	960	2^4*3^3*5^2*11^3*23^1*29^1
28915	9589262760	1440	2^3*3^4*5^1*7^2*11^1*17^2*19^1
28916	9589432320	896	2^13*3^3*5^1*13^1*23^1*29^1
28917	9589466250	960	2^1*3^2*5^4*7^1*13^1*17^1*19^1*29^1
28918	9589612032	1080	2^9*3^5*7^2*11^2*13^1
28919	9589965000	960	2^3*3^1*5^4*7^1*11^1*19^2*23^1
28920	9590368788	1152	2^2*3^3*7^2*11^1*13^1*19^1*23^1*29^1
28921	9590724000	1344	2^5*3^6*5^3*11^1*13^1*23^1
28922	9591436800	900	2^9*3^4*5^2*11^1*29^2
28923	9591499008	1080	2^8*3^4*7^1*13^2*17^1*23^1
28924	9591882300	1080	2^2*3^4*5^2*7^2*11^1*13^3
28925	9592783200	1080	2^5*3^2*5^2*7^1*11^4*13^1
28926	9593100000	1152	2^5*3^3*5^5*11^1*17^1*19^1
28927	9593503920	1920	2^4*3^5*5^1*7^1*11^1*13^1*17^1*29^1
28928	9593875200	1296	2^8*3^1*5^2*7^1*13^1*17^2*19^1
28929	9594002880	1680	2^6*3^4*5^1*7^1*11^2*19^1*23^1
28930	9594224640	1080	2^14*3^2*5^1*7^1*11^1*13^2
28931	9594670800	1080	2^4*3^1*5^2*11^2*13^2*17^1*23^1
28932	9595161576	864	2^3*3^2*7^3*11^2*13^2*19^1
28933	9595890720	1152	2^5*3^3*5^1*13^1*17^1*19^1*23^2
28934	9596160000	1080	2^11*3^2*5^4*7^2*17^1
28935	9596987400	1152	2^3*3^1*5^2*7^1*11^1*13^1*19^1*29^2
28936	9597139200	1134	2^8*3^6*5^2*11^2*17^1
28937	9597450240	1152	2^11*3^5*5^1*7^1*19^1*29^1
28938	9597509460	972	2^2*3^2*5^1*7^2*11^2*17^1*23^2
28939	9597896550	960	2^1*3^4*5^2*11^1*17^1*19^1*23^1*29^1
28940	9598118400	1080	2^9*3^2*5^2*13^2*17^1*29^1
28941	9598176000	1080	2^8*3^4*5^3*7^1*23^2
28942	9598617600	1152	2^11*3^1*5^2*11^1*13^1*19^1*23^1
28943	9598743000	1152	2^3*3^8*5^3*7^1*11^1*19^1
28944	9599335200	1296	2^5*3^2*5^2*7^3*13^2*23^1
28945	9599518656	1176	2^6*3^6*7^2*13^1*17^1*19^1
28946	9600186960	960	2^4*3^3*5^1*7^1*13^3*17^2
28947	9600624000	1152	2^7*3^2*5^3*11^2*19^1*29^1
28948	9600958080	1536	2^7*3^3*5^1*7^2*17^1*23^1*29^1
28949	9601341750	1024	2^1*3^3*5^3*7^3*11^1*13^1*29^1
28950	9601804800	960	2^9*3^7*5^2*7^3
28951	9602309376	864	2^8*3^3*11^1*17^2*19^1*23^1
28952	9602693100	1728	2^2*3^3*5^2*7^1*11^2*13^1*17^1*19^1
28953	9603004320	1296	2^5*3^2*5^1*7^2*13^1*19^2*29^1
28954	9603360000	1080	2^8*3^5*5^4*13^1*19^1
28955	9603686400	1008	2^13*3^1*5^2*7^2*11^1*29^1
28956	9603730500	864	2^2*3^1*5^3*7^2*13^1*19^1*23^2
28957	9603914040	1152	2^3*3^5*5^1*7^1*17^1*19^2*23^1
28958	9604932480	1024	2^7*3^3*5^1*11^1*13^3*23^1
28959	9604980000	1350	2^5*3^4*5^4*7^2*11^2
28960	9605756160	1728	2^8*3^2*5^1*7^3*11^1*13^1*17^1
28961	9606643200	1440	2^9*3^3*5^2*7^1*11^1*19^2
28962	9606870000	1600	2^4*3^3*5^4*7^1*13^1*17^1*23^1
28963	9606940200	1080	2^3*3^4*5^2*11^2*13^2*29^1
28964	9607053600	864	2^5*3^7*5^2*17^2*19^1
28965	9607361400	1200	2^3*3^4*5^2*7^4*13^1*19^1
28966	9607403520	864	2^11*3^8*5^1*11^1*13^1
28967	9607584000	864	2^8*3^1*5^3*7^1*17^1*29^2
28968	9607774176	1080	2^5*3^4*7^2*11^1*13^1*23^2
28969	9608161680	1120	2^4*3^6*5^1*13^1*19^1*23^1*29^1
28970	9609600000	1056	2^10*3^1*5^5*7^1*11^1*13^1
28971	9609654600	1296	2^3*3^2*5^2*7^2*13^1*17^2*29^1
28972	9609782490	864	2^1*3^5*5^1*7^2*11^2*23^1*29^1
28973	9610154400	1728	2^5*3^1*5^2*7^2*11^1*17^1*19^1*23^1
28974	9610224624	960	2^4*3^2*7^1*11^3*13^1*19^1*29^1
28975	9610542000	960	2^4*3^3*5^3*17^1*19^2*29^1
28976	9611007120	960	2^4*3^2*5^1*11^1*13^1*17^3*19^1
28977	9612521100	972	2^2*3^8*5^2*7^2*13^1*23^1
28978	9612963360	1728	2^5*3^5*5^1*7^1*11^1*13^2*19^1
28979	9613235520	882	2^6*3^6*5^1*7^2*29^2
28980	9613296000	1536	2^7*3^3*5^3*7^1*11^1*17^2
28981	9614404800	2016	2^6*3^2*5^2*7^1*11^1*13^1*23^1*29^1
28982	9614584980	960	2^2*3^4*5^1*7^3*11^3*13^1
28983	9614588544	896	2^7*3^6*11^1*17^1*19^1*29^1
28984	9614902500	1080	2^2*3^5*5^4*7^2*17^1*19^1
28985	9615315600	1080	2^4*3^5*5^2*11^1*17^1*23^2
28986	9615807432	896	2^3*3^6*7^3*11^1*19^1*23^1
28987	9616414500	864	2^2*3^3*5^3*7^1*11^2*29^2
28988	9616476870	1152	2^1*3^3*5^1*7^2*11^1*13^2*17^1*23^1
28989	9617191584	864	2^5*3^1*7^2*11^1*13^1*17^1*29^2
28990	9617364900	1080	2^2*3^4*5^2*11^1*13^1*19^2*23^1
28991	9618048000	1056	2^10*3^3*5^3*11^2*23^1
28992	9618102648	960	2^3*3^4*7^1*11^1*17^2*23^1*29^1
28993	9618825216	896	2^13*3^1*7^1*11^1*13^1*17^1*23^1
28994	9618950880	1296	2^5*3^8*5^1*7^2*11^1*17^1
28995	9619155000	1120	2^3*3^6*5^4*7^1*13^1*29^1
28996	9619209600	1296	2^7*3^1*5^2*7^2*11^2*13^2
28997	9620325000	864	2^3*3^2*5^5*11^1*13^2*23^1
28998	9620432640	1728	2^8*3^3*5^1*7^2*13^1*19^1*23^1
28999	9620835840	1440	2^9*3^2*5^1*7^1*11^2*17^1*29^1
29000	9621150000	960	2^4*3^1*5^5*7^3*11^1*17^1
29001	9622055520	1080	2^5*3^2*5^1*7^4*11^2*23^1
29002	9622443600	1800	2^4*3^4*5^2*7^2*11^1*19^1*29^1
29003	9622728960	864	2^8*3^1*5^1*13^1*17^2*23^1*29^1
29004	9622909296	1080	2^4*3^3*7^2*11^2*13^1*17^2
29005	9623113500	1152	2^2*3^1*5^3*7^1*11^1*13^2*17^1*29^1
29006	9623577600	1584	2^10*3^5*5^2*7^1*13^1*17^1
29007	9623614000	960	2^4*5^3*7^1*11^2*13^1*19^1*23^1
29008	9623797920	1080	2^5*3^4*5^1*11^2*17^1*19^2
29009	9623948880	960	2^4*3^1*5^1*7^3*13^1*17^1*23^2
29010	9624837600	972	2^5*3^2*5^2*7^1*19^2*23^2
29011	9625512960	880	2^10*3^3*5^1*7^4*29^1
29012	9626760000	1260	2^6*3^2*5^4*11^2*13^1*17^1
29013	9626867712	1152	2^11*3^3*7^2*11^1*17^1*19^1
29014	9627072000	1280	2^9*3^1*5^3*7^1*13^1*19^1*29^1
29015	9627315390	864	2^1*3^2*5^1*7^1*11^2*17^2*19^1*23^1
29016	9627611400	864	2^3*3^8*5^2*11^1*23^1*29^1
29017	9627666048	1024	2^7*3^3*7^1*11^3*13^1*23^1
29018	9627984000	1280	2^7*3^4*5^3*17^1*19^1*23^1
29019	9628368750	960	2^1*3^4*5^5*7^1*11^1*13^1*19^1
29020	9628476480	1008	2^6*3^5*5^1*7^3*19^2
29021	9629146800	1620	2^4*3^2*5^2*7^2*13^2*17^1*19^1
29022	9630774720	1344	2^6*3^3*5^1*7^1*17^2*19^1*29^1
29023	9631125504	1040	2^12*3^4*7^1*11^1*13^1*29^1
29024	9631440000	1280	2^7*3^3*5^4*7^3*13^1
29025	9631503000	864	2^3*3^2*5^3*7^1*17^2*23^2
29026	9631573380	1152	2^2*3^3*5^1*11^2*13^1*17^1*23^1*29^1
29027	9631660500	972	2^2*3^2*5^3*7^2*11^2*19^2
29028	9631885536	864	2^5*3^2*7^1*13^1*19^1*23^1*29^2
29029	9631995660	960	2^2*3^3*5^1*7^4*17^1*19^1*23^1
29030	9632422800	1440	2^4*3^7*5^2*7^1*11^2*13^1
29031	9633405600	1152	2^5*3^3*5^2*7^1*13^3*29^1
29032	9633647520	960	2^5*3^9*5^1*7^1*19^1*23^1
29033	9634310400	864	2^8*3^1*5^2*11^3*13^1*29^1
29034	9634318200	1008	2^3*3^6*5^2*13^2*17^1*23^1
29035	9634732800	1080	2^8*3^1*5^2*7^4*11^1*19^1
29036	9635034240	960	2^7*3^4*5^1*13^1*17^1*29^2
29037	9635144400	1080	2^4*3^5*5^2*7^3*17^2
29038	9635535360	1280	2^9*3^3*5^1*11^1*19^1*23^1*29^1
29039	9635715936	864	2^5*3^5*7^2*11^3*19^1
29040	9635850000	1080	2^4*3^2*5^5*7^2*19^1*23^1
29041	9636255720	1280	2^3*3^4*5^1*7^3*13^1*23^1*29^1
29042	9636386760	1152	2^3*3^2*5^1*7^1*11^3*13^2*17^1
29043	9636699072	1008	2^6*3^1*7^2*11^1*13^2*19^1*29^1
29044	9636705000	960	2^3*3^3*5^4*13^1*17^2*19^1
29045	9637056000	1200	2^9*3^4*5^3*11^1*13^2
29046	9637611984	1600	2^4*3^4*7^1*11^1*13^1*17^1*19^1*23^1
29047	9637816500	864	2^2*3^2*5^3*13^2*19^1*23^1*29^1
29048	9638643000	1024	2^3*3^1*5^3*7^3*17^1*19^1*29^1
29049	9639000000	980	2^6*3^4*5^6*7^1*17^1
29050	9639057120	1152	2^5*3^1*5^1*7^1*11^1*17^1*23^2*29^1
29051	9639907200	1728	2^7*3^5*5^2*7^2*11^1*23^1
29052	9639999600	1080	2^4*3^1*5^2*7^1*11^1*17^2*19^2
29053	9640296000	896	2^6*3^7*5^3*19^1*29^1
29054	9640350720	1584	2^10*3^2*5^1*7^1*11^2*13^1*19^1
29055	9640762560	1176	2^6*3^6*5^1*11^1*13^1*17^2
29056	9641071440	1200	2^4*3^3*5^1*7^4*11^1*13^2
29057	9641874528	864	2^5*3^5*11^1*13^2*23^1*29^1
29058	9642247680	960	2^9*3^1*5^1*13^2*17^1*19^1*23^1
29059	9642373650	864	2^1*3^8*5^2*7^1*13^1*17^1*19^1
29060	9642633000	1024	2^3*3^1*5^3*7^1*11^1*13^3*19^1
29061	9642701376	1120	2^6*3^4*7^3*11^1*17^1*29^1
29062	9642906000	1080	2^4*3^2*5^3*7^2*13^1*29^2
29063	9643095000	960	2^3*3^2*5^4*7^1*11^3*23^1
29064	9643819500	1152	2^2*3^5*5^3*7^1*17^1*23^1*29^1
29065	9643874240	1008	2^6*5^1*7^2*11^2*13^1*17^1*23^1
29066	9644263200	1728	2^5*3^2*5^2*11^1*13^1*17^1*19^1*29^1
29067	9644544000	1248	2^12*3^2*5^3*7^1*13^1*23^1
29068	9644764800	864	2^7*3^1*5^2*11^2*19^2*23^1
29069	9645100416	864	2^7*3^2*7^2*17^1*19^1*23^2
29070	9645485850	1152	2^1*3^2*5^2*7^3*11^1*13^1*19^1*23^1
29071	9645890100	864	2^2*3^1*5^2*7^2*11^3*17^1*29^1
29072	9646560000	1440	2^8*3^3*5^4*7^1*11^1*29^1
29073	9647339520	1152	2^11*3^1*5^1*7^2*13^1*17^1*29^1
29074	9648253440	1200	2^9*3^4*5^1*7^1*17^2*23^1
29075	9648639000	1920	2^3*3^4*5^3*7^2*11^1*13^1*17^1
29076	9649366272	864	2^8*3^3*7^1*13^1*23^2*29^1
29077	9649530000	900	2^4*3^5*5^4*11^1*19^2
29078	9649936296	1024	2^3*3^7*7^1*11^1*13^1*19^1*29^1
29079	9650309760	1536	2^7*3^3*5^1*7^1*13^1*17^1*19^2
29080	9650579400	864	2^3*3^2*5^2*7^5*11^1*29^1
29081	9650995200	1152	2^15*3^2*5^2*7^1*11^1*17^1
29082	9651110040	1152	2^3*3^3*5^1*11^2*13^2*19^1*23^1
29083	9651383280	1200	2^4*3^4*5^1*7^1*11^1*23^1*29^2
29084	9651444000	864	2^5*3^1*5^3*11^2*17^2*23^1
29085	9651756800	864	2^8*5^2*7^1*17^1*19^1*23^1*29^1
