category,A,M,k,E_over_C,surplus,H_ratio,budget_ratio,worst_r_over_q,theoretical_ok,actual_ok,decomp_ok,first_mismatch_x,first_mismatch_sum,first_mismatch_F,max_gap,true_ratio,C,E,V,U,budget
smooth<=100,"{10,15,16,21,22,24,27}",27,7,521.9527921704088,-4704.843290043291,3.1247563352826515,2.359768470642938,0.000487012987012987,False,False,False,27,7,8,52,1.2566666666666666,3.007792207792208,1569.9255411255415,4.7597077922077915,1.1689927129928868,7.097693218193565
smooth<=100,"{11,12,15}",15,3,34.41754385964912,-175.169696969697,2.028571428571429,1.5031615078887148,0.022727272727272728,False,False,False,22,3,4,14,1.6041666666666667,1.7272727272727275,59.44848484848485,1.5227272727272725,0.5368213022675267,2.596369877262326
smooth<=100,"{10,42,54}",54,3,10.273504273504273,-131.12380952380954,1.4722222222222223,0.7165458094783573,0.02857142857142857,False,True,False,54,6,7,27,1.2392156862745098,4.457142857142858,45.7904761904762,1.8285714285714278,0.6825878039803399,3.1937470365321077
smooth<=100,"{9,24,25,30,42}",42,5,40.84065934065935,-419.6952380952382,2.230392156862745,1.639601789965365,0.006666666666666666,False,False,False,42,6,8,49,1.2222222222222223,3.4666666666666672,141.58095238095243,3.2833333333333328,1.2003097692733005,5.683952871879933
smooth<=100,"{9,14,15,21,44,48}",48,6,231.0221036585366,-3142.857142857143,1.8190789473684208,1.2841559887286418,0.0008658008658008658,False,False,False,48,7,13,78,1.1118881118881119,4.543722943722944,1049.700432900433,2.7362770562770558,1.5492859865142479,5.834849029305552
smooth<=100,"{30,32,42,45,48,54,66}",66,7,508.7721661054995,-4704.765367965369,3.6742424242424248,2.35795882893218,0.0005952380952380953,False,False,False,66,8,9,53,1.2625661375661374,3.0857142857142863,1569.9255411255415,4.914285714285714,1.180850764638221,7.275987243562156
smooth<=100,"{21,90}",90,2,7.561904761904763,-42.247619047619054,1.8717948717948716,1.0574600770695393,0.14285714285714285,False,False,False,90,2,5,31,1.2234432234432233,2.0,15.123809523809525,0.35338345864661624,0.8807683477462311,2.1149201541390785
smooth<=100,"{15,28,42,48,50,54,64}",64,7,56.19056195965418,-588.6273015873016,2.4010416666666665,1.9249605952030675,0.006349206349206349,False,False,False,64,7,11,66,1.200810185185185,3.5250793650793657,198.07619047619053,3.597727652464494,1.5939556101383665,6.785638872741227
smooth<=100,"{5,6,11,21}",21,4,110.36224489795919,-1342.8779220779222,1.8800000000000003,1.2365024960732311,0.00909090909090909,False,False,False,21,6,9,46,1.1957894736842105,4.072727272727273,449.4753246753247,3.1072727272727265,0.9643323556400347,5.035937438552796
smooth<=100,"{14,16,21,22,24,27,30,33,35}",35,9,416.4356390977444,-4789.041269841271,3.56390977443609,2.39378801507115,0.0006313131313131313,False,False,False,35,10,11,59,1.2324237560192617,3.838383838383839,1598.4398268398272,6.161616161616161,1.513330533974935,9.188277229566031
smooth<=100,"{18,22,27,60,63,64,77,80,96}",96,9,376.0204555040068,-6167.325829725831,2.206439393939394,1.89122040802761,0.0004329004329004329,False,False,False,96,10,17,99,1.1682539682539683,5.474170274170275,2058.4000000000005,5.4223820350360095,2.4652402522464554,10.352862539528921
smooth<=100,"{5,6,7,8,11}",11,5,417.18479880774964,-2904.5922077922082,2.7272727272727275,2.104579033395496,0.0011904761904761906,False,False,False,11,5,6,39,1.2533333333333334,2.323809523809524,969.4580086580088,3.2734126984126983,0.8086140515007985,4.890640801414295
smooth<=100,"{40,44,54,56,64,90}",90,6,388.46419753086417,-3264.630303030304,2.721212121212121,2.063026563914737,0.0012175324675324675,False,False,False,90,6,8,58,1.373325892857143,2.8051948051948057,1089.717748917749,3.7121663059163055,1.037512547078102,5.787191400072509
smooth<=100,"{20,28,30,49,50,54,64,70,77,96}",96,10,635.505317164179,-10103.690290661722,2.4136904761904767,2.044108178875966,0.0004329004329004329,False,False,False,96,10,16,99,1.187142857142857,5.303648732220162,3370.49696969697,5.504940708284172,2.668145521566105,10.841231751416382
smooth<=100,"{9,11,32,42,56,60}",60,6,211.22020905923344,-3142.4311688311695,1.6805555555555558,1.45466368346063,0.0016233766233766235,False,False,False,60,7,15,101,1.1272727272727272,4.969696969696971,1049.700432900433,3.562931951089845,1.8331528742663403,7.229237699622526
smooth<=100,"{30,48,63}",63,3,40.714285714285715,-192.6857142857143,2.279761904761905,1.635911590138333,0.0125,False,False,False,63,3,4,25,1.5065104166666667,1.6,65.14285714285715,1.7125,0.4524792721106664,2.617458544221333
smooth<=100,"{10,25,28,35,36,44,48,54,55}",55,9,490.4527575299134,-6168.492352092353,2.7,2.1841145600792,0.0006613756613756613,False,False,False,55,9,13,80,1.1913265306122447,4.196825396825397,2058.344588744589,5.236241979061127,1.9650527381276937,9.166347455316515
smooth<=100,"{11,16,18,20,24}",24,5,95.69191919191918,-684.9212121212122,2.3125,1.9036363034280923,0.0030303030303030303,False,False,False,24,5,6,32,1.3308080808080809,2.4000000000000004,229.66060606060609,3.0999999999999996,0.7343635641137116,4.568727128227422
smooth<=100,"{22,24,33,36,49,50,60,70,75,84}",84,10,466.5175438596491,-7727.6121212121225,2.5003720238095237,2.0490758412452386,0.0004329004329004329,False,False,False,84,11,14,91,1.2090909090909092,5.527272727272728,2578.5696969696974,6.658067517278043,2.333866748075094,11.32580101342823
smooth<=100,"{20,33,35,48,50}",50,5,412.1720754716981,-2833.058008658009,2.711111111111111,1.9272793154314718,0.0010822510822510823,False,False,False,50,5,6,41,1.3111111111111111,2.2943722943722946,945.6761904761906,2.7573953823953823,0.8322504412236944,4.421896264842771
smooth<=100,"{35,44,54,56,63,66,90,96}",96,8,302.70890625,-3348.769985569986,2.6597222222222228,2.0083045390811725,0.0008658008658008658,False,False,False,96,8,10,73,1.2999999999999998,3.6940836940836945,1118.2320346320348,4.666611695183123,1.3761166776954534,7.4188450505740295
smooth<=100,"{30,33,40,44,48,50,56,81}",81,8,527.7680757680757,-5928.456277056278,2.979423868312757,2.274597088376142,0.0008766233766233766,False,False,False,81,8,11,78,1.2654545454545456,3.7480519480519487,1978.102164502165,4.939448051948051,1.7929299980867193,8.52530804812149
smooth<=100,"{21,24,25,30,36,40,45,55,56,64}",64,10,582.2698404883813,-8184.581356421358,2.8943452380952386,2.0316592834379597,0.0006926406926406926,False,False,False,64,10,15,80,1.2522321428571428,4.68963924963925,2730.6354978354984,5.519545935545935,2.004101590979338,9.52774911750461
smooth<=100,"{9,14,48,80}",80,4,15.858064516129033,-273.3714285714286,1.4545454545454546,1.0042040663376444,0.015873015873015872,False,False,False,80,5,15,96,1.1515151515151514,5.904761904761906,93.63809523809526,1.9852194589036682,1.972183228306926,5.929585915517521
smooth<=100,"{50,54,56,63,66,72,75,80}",80,8,603.9963380281691,-4945.603848003849,3.99375,2.647985614806874,0.000481000481000481,False,False,False,100,8,9,60,1.3627232142857142,2.7320827320827323,1650.1679653679657,5.267917267917268,0.9832992525500351,7.234515773017338
smooth<=100,"{28,30,32,40,44,50,70,72,75}",75,9,512.6216666666668,-6384.595670995673,3.333333333333333,2.2433404253940195,0.0008116883116883117,False,False,False,75,10,12,69,1.2954545454545454,4.155844155844156,2130.375757575758,5.844155844155844,1.739408676143418,9.32297319644268
smooth<=100,"{18,22,80}",80,3,21.691139240506327,-203.2808080808081,1.5625,0.8557102972595688,0.030303030303030304,False,True,False,80,4,8,53,1.2083333333333335,3.191919191919192,69.23636363636363,0.9564061669324824,0.887475976806606,2.7313581205456945
smooth<=100,"{4,5,6,9}",9,4,9.05128205128205,-66.46666666666667,2.2222222222222223,1.4732040186406825,0.05,False,False,False,10,5,6,20,1.2545454545454544,2.6000000000000005,23.533333333333335,2.3999999999999995,0.7151652242328879,3.830330448465775
smooth<=100,"{8,20,22,50}",50,4,14.072000000000001,-279.07272727272726,1.4438502673796794,0.6918741164180742,0.022727272727272728,False,True,False,50,8,10,27,1.1853832442067735,6.818181818181818,95.94545454545455,2.9191919191919187,0.8990658009202028,4.717323521032324
smooth<=100,"{11,24,27,28,32,36,50}",50,7,524.4715294117647,-5784.067532467534,2.368333333333333,2.065618879356698,0.0006012506012506012,False,False,False,50,7,11,80,1.2045454545454544,3.6796536796536805,1929.8735930735934,4.313586470384715,1.643587819901135,7.600762110186984
smooth<=100,"{9,11,12,14,15,16}",16,6,679.5308441558442,-4345.198268398269,3.625,2.606061478088019,0.0005772005772005772,False,False,False,18,6,7,39,1.272727272727273,2.1333333333333337,1449.6658008658012,4.051851851851851,0.7538729840346282,5.559597819921108
smooth<=100,"{22,24,27,28,30,33,36,40}",40,8,491.91263157894736,-4849.537662337663,3.181818181818182,2.33723235068765,0.000481000481000481,False,False,False,44,8,9,48,1.201923076923077,3.2900432900432905,1618.413852813853,5.376623376623376,1.1564861180143169,7.68959561265201
smooth<=100,"{28,32,36,44,48,50,54}",54,7,745.9852744310575,-5785.160173160174,4.0358024691358025,2.7751991664806983,0.000487012987012987,False,False,False,56,7,8,50,1.2035,2.5870129870129874,1929.8735930735934,5.100487012987013,1.0394946361230861,7.179476285233185
smooth<=100,"{70,80}",80,2,5.8500000000000005,-22.285714285714285,1.9875,1.1597123168126147,0.14285714285714285,False,False,False,140,2,3,5,1.843877551020408,1.4285714285714286,8.357142857142858,0.5714285714285714,0.5426516548661534,1.6567318811608782
smooth<=100,"{15,18,21,24,25,32}",32,6,72.14044401544402,-564.9879365079366,2.90625,2.1774924976113867,0.006349206349206349,False,False,False,32,6,7,41,1.28125,2.6311111111111116,189.80952380952385,3.5540740740740735,1.087575315376166,5.729224704826406
smooth<=100,"{11,12,14,15,18}",18,5,501.66845878136195,-2904.98354978355,3.3333333333333335,2.579653319440239,0.0012987012987012987,False,False,False,22,5,6,35,1.3500000000000003,1.932467532467533,969.4580086580088,3.567532467532467,0.7087819086539466,4.98509628484036
smooth<=100,"{6,8,9,10,11,14}",14,6,558.8664886515354,-4344.737662337663,3.2644230769230775,2.418660893520631,0.00101010101010101,False,False,False,14,6,7,38,1.2234848484848486,2.593939393939394,1449.6658008658012,4.1930976430976425,1.0403810645930884,6.273859772283819
smooth<=100,"{5,16,22,24,27,33}",33,6,53.53363636363637,-707.4101010101011,2.098285714285714,1.5231142492410643,0.004166666666666667,False,False,False,33,8,12,67,1.140816326530612,4.444444444444445,237.92727272727276,4.384126984126984,1.1926348395833177,6.7693966632936196
smooth<=100,"{11,14,16,21,24,27,30,35,36,40}",40,10,428.77456846950514,-6444.341702741704,2.609146341463415,2.001875287451357,0.000481000481000481,False,False,False,40,11,14,77,1.2325020112630733,5.015873015873017,2150.678787878788,5.984126984126983,2.028512625671659,10.041152235470301
smooth<=100,"{16,18,20,21,22,24,25,27,28,30}",30,10,853.473631840796,-8905.582683982686,4.4496527777777795,3.00054249138497,0.0004329004329004329,False,False,False,36,11,12,58,1.266789516789517,3.4805194805194812,2970.531601731602,7.394480519480519,1.5244830369556632,10.443446593391846
smooth<=100,"{22,25,28,55,77}",77,5,29.20503738685557,-455.12519480519484,1.6928571428571428,1.0779790203511916,0.02,False,False,False,77,8,10,45,1.1433566433566433,5.28,154.2025974025974,3.4699999999999998,1.110864613727146,5.691729227454292
smooth<=100,"{18,20,24}",24,3,10.40909090909091,-43.06666666666668,2.375,1.6033245904884446,0.06666666666666667,False,False,False,36,3,4,14,1.5555555555555558,1.4666666666666668,15.26666666666667,1.5333333333333332,0.4091046996915262,2.3515427327163856
smooth<=100,"{8,14,18,30}",30,4,29.703030303030303,-275.5619047619048,2.1647727272727275,1.4458020335739659,0.023809523809523808,False,False,False,30,5,7,37,1.1990327380952381,3.1428571428571432,93.35238095238097,2.7807539682539675,0.8815976400606771,4.543949248375322
smooth<=100,"{3,5}",5,2,3.733333333333334,-18.933333333333337,1.4166666666666667,0.8070175438596493,0.3333333333333333,False,True,False,15,6,7,3,1.3333333333333333,2.0,7.466666666666668,0.6666666666666665,0.47368421052631604,1.6140350877192986
smooth<=100,"{8,30,44,50,70,81}",81,6,233.71915131211614,-4341.1290043290055,1.7148148148148152,1.1737482431340316,0.0011688311688311688,False,False,False,81,9,16,91,1.1149665551839465,6.202597402597404,1449.6658008658012,3.193784176349965,2.043251813908223,7.280287804166411
smooth<=100,"{22,25,32,40}",40,4,35.18,-283.1636363636364,1.5750000000000002,1.2048336368355341,0.00909090909090909,False,False,False,44,4,5,24,1.465909090909091,2.7272727272727275,95.94545454545455,1.8015151515151513,0.7421973835636075,3.2859099186423664
smooth<=100,"{10,11,18,21,24,25,27,28,32,35}",35,10,593.2075924075924,-7704.7991341991365,2.857142857142857,2.270695834358537,0.0006313131313131313,False,False,False,35,10,14,78,1.2644927536231885,4.333333333333334,2570.5662337662343,5.760416666666666,2.0396326411101637,9.839681948886994
smooth<=100,"{25,28,35,40,42,44,64,66}",66,8,361.8366874855424,-4056.863203463204,2.7515151515151515,1.9226511554289705,0.0007142857142857143,False,False,False,66,8,10,66,1.2022727272727274,3.7428571428571433,1354.3030303030305,4.392011904761905,1.4020983527789785,7.196208610319862
smooth<=100,"{9,14,15,16,20,24}",24,6,49.8641975308642,-456.6476190476191,2.4629629629629637,2.0571515181655813,0.004761904761904762,False,False,False,24,6,7,42,1.2767857142857142,3.0857142857142863,153.8666666666667,4.192063492063491,1.0778591677094373,6.3477818274823665
smooth<=100,"{12,15,28,44}",44,4,92.5108047690015,-1283.2623376623378,1.7373737373737375,1.0577420348599453,0.009523809523809523,False,False,False,44,6,7,29,1.2102272727272727,4.647619047619048,429.95497835497844,3.5460317460317454,0.6849751413253335,4.9159820286824125
smooth<=100,"{66,90}",90,2,11.881481481481483,-55.24848484848485,1.4943181818181819,1.114084163781809,0.0909090909090909,False,False,False,198,4,5,6,1.7141873278236914,1.6363636363636365,19.442424242424245,0.7272727272727271,0.5478870430942075,1.8230468134611422
smooth<=100,"{14,20,63,66,72}",72,5,152.65069860279442,-1583.9653679653682,1.587894736842105,1.4182391303602486,0.0025974025974025974,False,False,False,72,5,11,69,1.1547619047619047,3.4701298701298704,529.717748917749,2.43925788497217,1.2411080421389702,4.92147396925011
smooth<=100,"{16,27,84,88}",88,4,45.13544844417327,-634.2655122655124,1.9090909090909094,1.0712769203082555,0.015873015873015872,False,False,False,88,8,10,51,1.1691176470588236,4.730158730158731,213.49783549783552,3.2698412698412693,0.8987343035861924,5.067309877013654
smooth<=100,"{24,28,42,49,66,70,80,88,100}",100,9,427.5363855421687,-6575.923314780459,2.3555555555555556,1.8745021455821291,0.0006184291898577613,False,False,False,100,10,15,82,1.1902777777777778,5.13296227581942,2194.528138528139,5.714440321583178,1.9536542388162264,9.62174879921563
smooth<=100,"{33,60,63}",63,3,155.4208494208494,-624.8779220779222,2.547619047619048,1.8008100392795416,0.004545454545454545,False,False,False,66,3,4,24,1.5166666666666666,1.3454545454545457,209.11168831168834,1.7045454545454544,0.35918129915169195,2.4229080528488383
smooth<=100,"{10,12,18,21,25,28}",28,6,43.52540500736377,-444.77968253968265,2.477272727272727,1.7143867433908666,0.013333333333333332,False,False,False,28,7,8,38,1.2260869565217394,3.44888888888889,150.11428571428576,3.5881481481481474,1.1622906211955104,5.912729390539168
smooth<=100,"{18,24,27,30,40,49,50,66}",66,8,512.0122963741461,-7223.870871985159,2.446524064171123,1.9851401504441173,0.0009523809523809525,False,False,False,66,9,12,70,1.165,4.70748299319728,2410.2891774891777,5.6346466364323495,1.8551834304482107,9.345013497328772
smooth<=100,"{6,10,11,15}",15,4,22.579487179487177,-234.56363636363636,1.6099999999999999,1.0013261339029713,0.04545454545454545,False,False,False,22,7,8,14,1.275,3.545454545454546,80.05454545454546,2.454545454545454,0.5478054191916315,3.550156292928717
smooth<=100,"{10,14,15,16,18,21,22,24}",24,8,511.25107296137344,-4945.108225108226,3.318840579710146,2.3983761548757117,0.0004329004329004329,False,False,False,24,8,9,50,1.2317241379310344,3.227705627705628,1650.1679653679657,5.272294372294372,1.2344789200764743,7.74125221244732
smooth<=100,"{18,21,22,24,25,28,30,32,33}",33,9,665.0036363636364,-6169.593939393941,3.971590909090909,2.8005479304142855,0.00047619047619047624,False,False,False,36,9,10,60,1.2424242424242424,3.095238095238096,2058.344588744589,6.1582341269841265,1.2550642573871886,8.668362641758504
smooth<=100,"{7,9,10,11,12,15}",15,6,432.51683848797256,-3264.916017316018,3.093333333333333,2.2189000106555845,0.0010822510822510823,False,False,False,15,6,7,42,1.2142857142857144,2.5194805194805197,1089.717748917749,3.841630591630591,0.874422379945636,5.590475351521863
smooth<=100,"{22,40,42,55,70,77,81,90}",90,8,147.88031496062993,-1944.436363636364,2.275,1.773631234954619,0.001443001443001443,False,False,False,90,9,13,74,1.2277777777777779,4.3982683982683985,650.4173160173161,4.678286625655046,1.561309792613804,7.800906210882654
smooth<=100,"{18,22,27,35,56,84}",84,6,210.63632872503842,-2843.0476190476193,2.064814814814815,1.5333493385262267,0.00202020202020202,False,False,False,84,7,13,85,1.1761904761904762,4.50909090909091,949.7783549783552,3.1095365263051913,1.9022375182519888,6.9140115628091685
smooth<=100,"{25,40,42,45,54,60,81,96,98}",98,9,71.97458900678537,-996.343068783069,2.5959183673469393,2.004995621391174,0.0077777777777777776,False,False,False,98,9,14,84,1.1718455743879475,4.6474074074074085,334.49523809523816,4.941425925925925,2.1883027883734187,9.318031502672763
smooth<=100,"{22,24,25,32,33,40,42,45}",45,8,653.707582260372,-5929.178354978356,3.6190476190476186,2.6917068340899872,0.000487012987012987,False,False,False,45,8,9,63,1.26,3.0259740259740266,1978.102164502165,5.380275974025973,1.3823794957335533,8.14503496549308
smooth<=100,"{10,11,12,16,18,21}",21,6,580.5700416088765,-4344.834632034633,3.428571428571429,2.3694058463370657,0.0007575757575757576,False,False,False,21,6,7,45,1.2083333333333333,2.4969696969696975,1449.6658008658012,3.8155303030303025,1.0504021475480954,5.916334598126493
smooth<=100,"{20,21,22,24,25,28,30,32}",32,8,578.2824074074074,-5185.690043290044,3.3552631578947367,2.361591501607796,0.0006926406926406926,False,False,False,40,8,9,49,1.3295454545454546,2.9922077922077928,1730.3411255411258,5.023665223665223,1.0213536347286634,7.066372493122549
smooth<=100,"{14,22,30,33,36,48,50,54}",54,8,547.1044061302682,-5928.588744588746,2.822612085769981,2.165206998158537,0.0006493506493506494,False,False,False,54,8,11,72,1.2251984126984128,3.6155844155844163,1978.102164502165,4.611456400742114,1.6085161391571048,7.828488679056323
smooth<=100,"{6,8,11,20,25}",25,5,54.13428571428571,-683.0787878787879,2.0199999999999996,1.249081258696396,0.003787878787878788,False,False,False,25,7,10,48,1.1600000000000001,4.242424242424243,229.66060606060609,3.101325757575757,1.0989034275378105,5.299132612651378
smooth<=100,"{6,9,14,15,16}",16,5,61.94166666666668,-420.8761904761906,2.8125,2.0530953448093636,0.009523809523809525,False,False,False,16,5,6,31,1.2881944444444444,2.285714285714286,141.58095238095243,2.899470899470899,0.8966592300466806,4.6927893595642605
smooth<=100,"{9,15}",15,2,3.733333333333334,-18.933333333333337,1.472222222222222,0.9425058158856765,0.3333333333333333,False,True,False,45,6,7,3,1.4444444444444446,2.0,7.466666666666668,0.6666666666666665,0.6091724825523432,1.885011631771353
smooth<=100,"{14,25,33,35,36,45,48}",48,7,408.4331140350878,-3864.8658008658012,2.7536764705882355,1.9300307269934593,0.0008658008658008658,False,False,False,48,7,9,63,1.2662337662337662,3.1584415584415586,1290.0121212121214,3.841558441558441,1.1271654078234379,6.095889257205316
smooth<=100,"{14,20,21,24,27,30,32,33,44,45}",45,10,397.8310606060606,-5448.741125541127,2.7901234567901234,2.1082099630485307,0.0008116883116883117,False,False,False,45,10,13,74,1.2580232558139537,4.571428571428572,1818.6562770562773,5.945932539682539,1.8457993599839446,9.637531259650428
smooth<=100,"{14,15,20,36,48,49,54}",54,7,48.400130335614215,-600.0149659863947,1.9833333333333332,1.669733325623046,0.007142857142857143,False,False,False,54,7,12,71,1.1693798449612405,4.175510204081633,202.09523809523816,3.484527389903329,1.74373057466543,6.971988539234189
smooth<=100,"{20,22,30,33,35,42,48,50}",50,8,338.4229885057471,-3817.39393939394,2.754285714285714,1.9021237800637067,0.0010822510822510823,False,False,False,50,8,10,52,1.2153846153846153,3.766233766233767,1274.5800865800868,4.396645021645021,1.3835988931935608,7.163842808032143
smooth<=100,"{30,42,54,64,75}",75,5,60.36954314720813,-420.8166666666668,2.5611111111111113,1.994338611303235,0.011160714285714286,False,False,False,75,5,6,42,1.296875,2.345238095238096,141.58095238095243,2.826636904761904,0.9252809906353419,4.677198886032588
smooth<=100,"{45,48,63,66,70,77}",77,6,248.81108807159228,-1969.289754689755,2.706021251475797,2.1576832166386564,0.001388888888888889,False,False,False,90,6,7,45,1.4660493827160495,2.644444444444445,657.9670995670997,4.100462962962963,0.8027052160740756,5.705873395111114
smooth<=100,"{42,63,64,70,72,75}",75,6,43.86995073891626,-313.6214285714286,2.9333333333333336,2.222427329321057,0.011160714285714286,False,False,False,84,6,7,37,1.4880952380952381,2.416666666666667,106.01904761904764,3.755208333333333,0.8078288562629441,5.370866045859222
smooth<=100,"{5,7,12,44,54}",54,5,130.71755368814192,-2899.9549783549787,1.3999999999999997,1.0684178824645671,0.0012987012987012987,False,False,False,54,9,22,135,1.1216931216931216,7.41818181818182,969.6865800865803,2.99122201037935,2.467248049769812,7.925718109918973
smooth<=100,"{4,21,25}",25,3,18.0,-190.66666666666669,1.55,0.8311449967304371,0.023809523809523808,False,True,False,25,5,8,43,1.1662679425837321,3.6190476190476195,65.14285714285715,1.5059523809523803,0.7510004702741248,3.0079533215006298
smooth<=100,"{8,14,36}",36,3,5.530864197530864,-58.80952380952382,1.5750000000000004,0.8585478459648955,0.07142857142857142,False,True,False,36,5,7,29,1.2321428571428572,3.8571428571428577,21.333333333333336,1.8448979591836734,0.7333218661976048,3.311541691578883
smooth<=100,"{7,10,12}",12,3,30.44871794871795,-132.99047619047622,2.35,1.6839503237089992,0.02857142857142857,False,False,False,14,3,4,20,1.52,1.485714285714286,45.23809523809525,1.514285714285714,0.4937916690409712,2.5018690523676566
smooth<=100,"{15,20,24,36,42}",42,5,36.85049833887043,-312.4095238095239,2.2678571428571423,1.695618605708557,0.016666666666666666,False,False,False,42,5,7,38,1.33125,2.866666666666667,105.63809523809526,3.003333333333333,0.9287200015155991,4.860773336364531
smooth<=100,"{15,22,25,27,28,32,33,36,42}",42,9,567.9378881987577,-6169.064935064936,3.442857142857144,2.4888973193820196,0.000505050505050505,False,False,False,42,9,10,73,1.1901785714285715,3.624242424242425,2058.344588744589,5.725294612794612,1.6475363208464762,9.020367254487564
smooth<=100,"{8,12,27,33}",33,4,12.717703349282296,-155.17171717171718,1.5393939393939395,0.9164069207533214,0.041666666666666664,False,True,False,33,6,7,29,1.2045454545454546,4.222222222222222,53.696969696969695,2.2563492063492063,0.8064622295268533,3.869273665402913
smooth<=100,"{7,8}",8,2,5.8500000000000005,-22.285714285714285,1.875,1.0933333333333333,0.14285714285714285,False,False,False,14,2,3,5,1.724489795918367,1.4285714285714286,8.357142857142858,0.5714285714285714,0.49523809523809526,1.561904761904762
smooth<=100,"{4,5,9}",9,3,6.93939393939394,-42.333333333333336,2.1333333333333333,1.3042521994134897,0.1,False,False,False,10,4,5,20,1.1666666666666665,2.2,15.26666666666667,1.7999999999999998,0.5346774193548389,2.8693548387096777
smooth<=100,"{21,24,27,30,44,45,55,64,66,77}",77,10,304.0898647744009,-4908.0240981240995,2.4716049382716045,1.9110119360889637,0.0010416666666666667,False,False,False,77,10,16,90,1.255009107468124,5.388888888888889,1638.7064935064939,5.78975639329806,2.2542372978129004,10.29823098892386
smooth<=100,"{16,18,22,25,30,33,35,40,42}",42,9,511.486230636833,-6168.664935064936,3.467261904761904,2.427073180486894,0.00045454545454545455,False,False,False,42,10,11,68,1.2040816326530612,4.024242424242425,2058.344588744589,6.53131313131313,1.6179088641716108,9.767130859656351
smooth<=100,"{7,15,16,20,22,24}",24,6,349.02406103286387,-3084.7445887445892,2.552631578947368,1.882154324658509,0.0012987012987012987,False,False,False,24,6,8,50,1.2397959183673468,2.950649350649351,1029.8476190476192,3.6160173160173157,0.9687800599290913,5.553577435875498
smooth<=100,"{8,12,35,45,54,63}",63,6,22.25478645066274,-423.36190476190484,1.6235795454545454,1.0810205336499814,0.016666666666666666,False,False,False,63,8,14,74,1.105429292929293,6.466666666666668,143.91428571428574,2.852412280701753,2.0690935851173973,6.990599450936548
smooth<=100,"{16,28,36,40}",40,4,42.61739130434783,-276.5142857142858,2.734375,1.8517856218354267,0.015873015873015872,False,False,False,48,5,6,26,1.230952380952381,2.1904761904761907,93.35238095238097,2.8095238095238093,0.62338425248642,4.056292314496649
smooth<=100,"{9,22,24,32,35,42,75,80,98,100}",100,10,339.4740306834031,-9020.229560915277,1.7718518518518522,1.3957538468588875,0.0005411255411255411,False,False,False,100,13,28,159,1.1649294670846395,8.868274582560298,3010.5489177489185,5.324615702773209,3.5266563304181107,12.377928363609431
smooth<=100,"{25,35,40}",40,3,19.421875,-103.20000000000002,1.8666666666666667,1.1787418076018539,0.02857142857142857,False,False,False,50,3,4,13,1.518,1.8285714285714287,35.51428571428572,1.238095238095238,0.45865917647407606,2.15541359104339
smooth<=100,"{7,9,10,11,12,15,16}",16,7,555.5343137254903,-4705.025108225109,3.3833333333333333,2.2715512114062424,0.0005772005772005772,False,False,False,16,7,8,47,1.2619047619047619,2.8259740259740265,1569.9255411255415,4.359211159211158,1.030066781446359,6.419344722103876
smooth<=100,"{35,60,72}",72,3,22.92777777777778,-114.89523809523811,1.9965277777777777,1.424897077178486,0.02857142857142857,False,False,False,72,3,4,22,1.485714285714286,1.7142857142857144,39.30476190476191,1.2857142857142856,0.5784832090101308,2.4426807037345473
smooth<=100,"{15,16,18,20,21,22,24}",24,7,627.8614958448754,-4705.35064935065,3.997549019607843,2.7407297717625214,0.0004329004329004329,False,False,False,30,7,8,44,1.2946428571428572,2.5004329004329007,1569.9255411255415,4.999567099567099,0.926721896471932,6.853010892510963
smooth<=100,"{12,27,50,64,66,75}",75,6,60.17361702127659,-743.7732323232324,1.943977591036415,1.5001416866856625,0.007102272727272727,False,False,False,75,6,12,72,1.175925925925926,4.154040404040405,249.9636363636364,3.6554007335257332,1.2881242223759157,6.231649178277564
smooth<=100,"{4,6,9,10,11,14,15}",15,7,411.1709750566894,-4704.032900432901,2.7750000000000004,2.04936462071176,0.0010822510822510823,False,False,False,15,8,9,41,1.2632978723404256,3.818181818181819,1569.9255411255415,5.105429292929292,1.3597087203487142,7.824846733626721
smooth<=100,"{7,18,24,25,27,30,32}",32,7,69.94589552238807,-708.673015873016,2.5484375,2.05578964442296,0.005079365079365079,False,False,False,32,7,10,61,1.205128205128205,3.4031746031746035,238.0380952380953,4.040434419381787,1.4778883439938895,6.996211107369566
smooth<=100,"{14,21,22,32,33,40}",40,6,265.00000000000006,-2376.709956709957,2.37,1.843456389731394,0.0010822510822510823,False,False,False,40,6,7,49,1.2732142857142859,2.995670995670996,793.852813852814,3.524170274170274,0.9991092821662153,5.522388838502705
smooth<=100,"{7,8,27,36,66,90}",90,6,146.10506108202446,-4337.409523809525,1.331868131868132,0.9782644053400269,0.0010822510822510823,False,True,False,90,11,28,168,1.0886743314488978,9.922077922077923,1449.6658008658012,3.373869216175873,3.1662732210015476,9.706415658178969
smooth<=100,"{11,14,16,18,25,27}",27,6,550.4155161078238,-4344.697835497836,2.876543209876544,2.3514031785292504,0.0006493506493506494,False,False,False,27,6,7,57,1.27875,2.6337662337662344,1449.6658008658012,4.053733766233766,1.0696562636735851,6.193046293580936
smooth<=100,"{28,30,32,33,36,42,44,49,55,63}",63,10,506.6780727630285,-6684.996536796538,3.344401041666667,2.3798338506796206,0.0006493506493506494,False,False,False,63,10,12,75,1.2142857142857144,4.4025974025974035,2230.6995670995675,6.7328192640692635,1.8723155327731056,10.477450329615476
